Time	EMG	Muscle Force
30.899	0.121514	0.249488
30.9	-0.183882	0.249488
30.901	-0.200163	0.249488
30.902	0.0945452	0.249488
30.903	0.169723	0.249488
30.904	0.0890255	0.249488
30.905	0.000646343	0.249488
30.906	-0.0738439	0.249488
30.907	-0.0960476	0.249488
30.908	-0.0411326	0.249488
30.909	0.010801	0.249488
30.91	0.0139082	0.249488
30.911	0.0374981	0.249488
30.912	0.0580179	0.249488
30.913	0.0487703	0.249488
30.914	0.00825578	0.249488
30.915	-0.0475437	0.249488
30.916	-0.0789972	0.249488
30.917	-0.0882495	0.249488
30.918	-0.0339205	0.249488
30.919	0.045382	0.249488
30.92	0.228702	0.249488
30.921	0.162464	0.249488
30.922	-0.221369	0.249488
30.923	-0.197292	0.249488
30.924	0.0514405	0.249488
30.925	0.115512	0.249488
30.926	-0.00867813	0.249488
30.927	-0.133709	0.249488
30.928	0.0271361	0.249488
30.929	0.112089	0.249488
30.93	0.051983	0.249488
30.931	0.0343644	0.249488
30.932	-0.0774132	0.249488
30.933	-0.125803	0.249488
30.934	-0.0424258	0.249488
30.935	0.0830148	0.249488
30.936	0.105425	0.249488
30.937	0.0394332	0.249488
30.938	-0.0371151	0.249488
30.939	-0.0613156	0.249488
30.94	-0.0144046	0.249488
30.941	-0.0534727	0.249488
30.942	-0.065076	0.249488
30.943	0.0723108	0.249488
30.944	0.149101	0.249488
30.945	0.0557761	0.249488
30.946	-0.0505996	0.249488
30.947	-0.0787838	0.249488
30.948	-0.0892983	0.249488
30.949	-0.00542337	0.249488
30.95	0.0628272	0.249488
30.951	0.0341906	0.249488
30.952	-0.0212061	0.249488
30.953	-0.0234948	0.249488
30.954	0.0168395	0.249488
30.955	0.0389467	0.249488
30.956	0.0318804	0.249488
30.957	0.0438646	0.249488
30.958	-0.0570133	0.249488
30.959	-0.0680466	0.249488
30.96	-0.0413002	0.249488
30.961	-0.098792	0.249488
30.962	0.0283204	0.249488
30.963	0.173711	0.249488
30.964	0.119583	0.249488
30.965	-0.000259109	0.249488
30.966	-0.103576	0.249488
30.967	-0.15169	0.249488
30.968	-0.0400952	0.249488
30.969	0.0607005	0.249488
30.97	0.0871933	0.249488
30.971	0.0631506	0.249488
30.972	-0.0235268	0.249488
30.973	-0.0589854	0.249488
30.974	-0.0234811	0.249488
30.975	0.00738597	0.249488
30.976	0.0150205	0.249488
30.977	0.0268961	0.249488
30.978	0.00505248	0.249488
30.979	-0.0204819	0.249488
30.98	-0.0484417	0.249488
30.981	0.0167215	0.249488
30.982	0.0660235	0.249488
30.983	0.0241699	0.249488
30.984	-0.0487799	0.249488
30.985	-0.097123	0.249488
30.986	0.0482677	0.249488
30.987	0.0802621	0.249488
30.988	-0.0202603	0.249488
30.989	-0.12127	0.249488
30.99	0.0384093	0.249488
30.991	0.117228	0.249488
30.992	0.0387341	0.249488
30.993	-0.00374275	0.249488
30.994	-0.0505349	0.249488
30.995	-0.0751452	0.249488
30.996	-0.0520022	0.249488
30.997	-0.0180754	0.249488
30.998	0.0239287	0.249488
30.999	0.0224473	0.249488
31	0.0450544	0.249488
31.001	0.0823653	0.249488
31.002	0.148812	0.249488
31.003	0.0344806	0.249488
31.004	-0.220296	0.249488
31.005	-0.215986	0.249488
31.006	-0.0825844	0.249488
31.007	0.0480817	0.249488
31.008	0.175081	0.249488
31.009	0.191214	0.249488
31.01	0.0482628	0.249488
31.011	-0.0664535	0.249488
31.012	-0.0983592	0.249488
31.013	-0.0897523	0.249488
31.014	-0.050107	0.249488
31.015	0.0287977	0.249488
31.016	0.0805008	0.249488
31.017	0.022315	0.249488
31.018	-0.018225	0.249858
31.019	0.00527729	0.249858
31.02	-0.0162695	0.249858
31.021	0.00234485	0.249858
31.022	0.00172289	0.249858
31.023	0.00873655	0.249858
31.024	-0.0075277	0.249858
31.025	-0.0172541	0.249858
31.026	-0.000908118	0.249858
31.027	0.00472516	0.249858
31.028	0.0213046	0.249858
31.029	-0.00128099	0.249858
31.03	-0.0129962	0.249858
31.031	0.0286133	0.249488
31.032	-0.0452264	0.249858
31.033	-0.00473332	0.249858
31.034	0.0179125	0.249858
31.035	-0.0207169	0.249858
31.036	-0.00357046	0.249858
31.037	0.0324138	0.249858
31.038	0.0486614	0.249858
31.039	-0.0175615	0.249858
31.04	-0.0349427	0.249858
31.041	-0.0355691	0.249858
31.042	0.00461475	0.249858
31.043	0.0386279	0.249858
31.044	0.0217556	0.249858
31.045	-0.00674999	0.249858
31.046	-0.015376	0.249858
31.047	-0.00241089	0.249488
31.048	-6.07169e-05	0.249858
31.049	-0.0323202	0.249858
31.05	-0.0428913	0.249858
31.051	0.0264717	0.249858
31.052	0.079199	0.249858
31.053	0.0496526	0.249858
31.054	0.00579024	0.249858
31.055	-0.027866	0.249858
31.056	-0.0863136	0.249858
31.057	-0.0753393	0.249858
31.058	0.0101538	0.249858
31.059	0.0935436	0.249858
31.06	0.0673662	0.249488
31.061	-0.0713477	0.249858
31.062	-0.0587484	0.249858
31.063	0.0173505	0.249858
31.064	0.078592	0.249858
31.065	0.099573	0.249488
31.066	-0.0251391	0.249858
31.067	-0.15511	0.249858
31.068	-0.0412503	0.249858
31.069	0.0131881	0.249488
31.07	-0.00031662	0.249858
31.071	0.0086931	0.249488
31.072	0.0656942	0.249488
31.073	0.0974809	0.249488
31.074	0.017648	0.249488
31.075	-0.0316893	0.249488
31.076	-0.0751031	0.249488
31.077	-0.118577	0.249488
31.078	-0.00968969	0.249488
31.079	0.0857553	0.249488
31.08	0.0313928	0.249488
31.081	0.020083	0.249488
31.082	0.0509861	0.249488
31.083	-0.00235051	0.249488
31.084	-0.0575983	0.249488
31.085	-0.0369854	0.249488
31.086	-0.00241654	0.249488
31.087	0.0145396	0.249488
31.088	0.0115264	0.249488
31.089	-0.00883572	0.249488
31.09	-0.000376368	0.249488
31.091	0.0105622	0.249488
31.092	0.025377	0.249488
31.093	0.0261371	0.249488
31.094	-0.00104557	0.249488
31.095	-0.0401714	0.249488
31.096	-0.0434602	0.249488
31.097	-0.0164958	0.249488
31.098	0.0159382	0.249488
31.099	0.0165291	0.249488
31.1	0.0177821	0.249488
31.101	0.0265742	0.249488
31.102	0.0563126	0.249488
31.103	0.00343371	0.249488
31.104	-0.0452431	0.249488
31.105	-0.0522253	0.249488
31.106	-0.080701	0.249488
31.107	-0.0396672	0.249488
31.108	0.0305827	0.249488
31.109	0.126792	0.249488
31.11	0.106582	0.249488
31.111	0.0086103	0.249488
31.112	-0.0510731	0.249488
31.113	-0.0994802	0.249488
31.114	-0.0683444	0.249488
31.115	0.00403626	0.249488
31.116	0.0136453	0.249488
31.117	0.00927326	0.249488
31.118	0.00397637	0.249488
31.119	0.0614146	0.249488
31.12	0.110199	0.249488
31.121	0.0237073	0.249488
31.122	-0.100702	0.249488
31.123	-0.10011	0.249488
31.124	-0.0546688	0.249488
31.125	0.025829	0.249488
31.126	0.0589029	0.249488
31.127	0.00394761	0.249488
31.128	0.0382614	0.249488
31.129	0.0619075	0.249488
31.13	-0.0624559	0.249488
31.131	-0.054029	0.249488
31.132	0.0232486	0.249488
31.133	0.0387656	0.249488
31.134	0.0154522	0.249488
31.135	-0.0325215	0.249488
31.136	-0.0510299	0.249488
31.137	0.00472607	0.249488
31.138	0.0491994	0.249488
31.139	-0.0122208	0.249488
31.14	-0.0105364	0.249488
31.141	0.0155319	0.249488
31.142	0.0182119	0.249488
31.143	0.00918816	0.249488
31.144	-0.0186145	0.249488
31.145	-0.0180144	0.249488
31.146	0.0150036	0.249488
31.147	-0.020386	0.249488
31.148	-0.00595138	0.249488
31.149	0.00972001	0.249488
31.15	0.0553457	0.249488
31.151	0.0211762	0.249488
31.152	-0.0819573	0.249488
31.153	-0.0692097	0.249488
31.154	-0.00477995	0.249858
31.155	0.034569	0.249858
31.156	0.0701906	0.249858
31.157	0.0486954	0.249488
31.158	0.0146117	0.249858
31.159	-0.0100199	0.249858
31.16	-0.0626626	0.249858
31.161	-0.0285525	0.249858
31.162	-0.0493432	0.249858
31.163	-0.0370904	0.249858
31.164	0.0411064	0.249858
31.165	0.03071	0.249858
31.166	-0.00861277	0.249858
31.167	0.0180055	0.249858
31.168	0.108663	0.249488
31.169	0.0888136	0.249858
31.17	-0.0414689	0.249488
31.171	-0.128781	0.249858
31.172	-0.172891	0.249858
31.173	-0.0696261	0.249858
31.174	0.100819	0.249858
31.175	0.245283	0.249488
31.176	0.167734	0.249488
31.177	-0.205949	0.249858
31.178	-0.164168	0.249858
31.179	0.0495356	0.249488
31.18	0.0281257	0.249858
31.181	0.0480138	0.249488
31.182	0.0113228	0.249488
31.183	-0.04736	0.249488
31.184	-0.0234824	0.249488
31.185	-0.00597373	0.249488
31.186	0.0347619	0.249858
31.187	0.0557778	0.249488
31.188	0.00185065	0.249488
31.189	-0.0579057	0.249488
31.19	-0.0406108	0.249488
31.191	0.00366997	0.249858
31.192	0.0396327	0.249858
31.193	0.0604193	0.249488
31.194	0.0381201	0.249858
31.195	-0.0793916	0.249858
31.196	-0.130675	0.249858
31.197	0.00278522	0.249858
31.198	0.041085	0.249858
31.199	0.0423339	0.249858
31.2	0.0780677	0.249858
31.201	0.0610751	0.249858
31.202	-0.00942921	0.249858
31.203	-0.075183	0.249858
31.204	-0.0556033	0.249858
31.205	-0.00251177	0.249858
31.206	-0.0882722	0.249488
31.207	-0.097292	0.249858
31.208	0.0556376	0.249858
31.209	0.203856	0.249858
31.21	0.177946	0.249858
31.211	0.00651594	0.249858
31.212	-0.140436	0.249858
31.213	-0.16565	0.249858
31.214	-0.0990377	0.249858
31.215	0.0331528	0.249858
31.216	0.0685666	0.249858
31.217	0.080039	0.249858
31.218	0.0757009	0.249858
31.219	-0.0121014	0.249858
31.22	-0.0517822	0.249858
31.221	-0.00136175	0.249858
31.222	0.00410999	0.249858
31.223	-0.0282848	0.249858
31.224	-0.0157256	0.249858
31.225	-0.0133007	0.249858
31.226	-0.010165	0.249858
31.227	0.00885568	0.249858
31.228	0.0222561	0.249858
31.229	0.0489043	0.249488
31.23	0.0443042	0.249858
31.231	0.0335267	0.249858
31.232	-0.0598498	0.249488
31.233	-0.138512	0.249858
31.234	-0.0740593	0.249488
31.235	0.0532194	0.249858
31.236	0.117791	0.249858
31.237	0.13156	0.249858
31.238	0.0170534	0.249488
31.239	-0.140975	0.249488
31.24	-0.11091	0.249488
31.241	-0.0137471	0.249858
31.242	0.0762992	0.249488
31.243	0.0631795	0.249488
31.244	0.0141003	0.249488
31.245	-0.0336988	0.249488
31.246	-0.0774706	0.249488
31.247	0.0194539	0.249488
31.248	0.095307	0.249488
31.249	0.0223635	0.249488
31.25	-0.03966	0.249488
31.251	-0.0815151	0.249488
31.252	-0.0400244	0.249488
31.253	0.066624	0.249488
31.254	0.0796976	0.249488
31.255	-0.00078111	0.249488
31.256	-0.0782504	0.249488
31.257	-0.0437822	0.249488
31.258	0.0454577	0.249488
31.259	0.0469261	0.249488
31.26	0.016676	0.249488
31.261	-0.0206934	0.249488
31.262	-0.0379372	0.249488
31.263	-0.0530947	0.249488
31.264	-0.00665672	0.249488
31.265	0.119739	0.249488
31.266	0.103945	0.249488
31.267	-0.0729735	0.249488
31.268	-0.126682	0.249488
31.269	-0.107632	0.249488
31.27	0.0101133	0.249488
31.271	0.134011	0.249488
31.272	0.123709	0.249488
31.273	0.0119545	0.249488
31.274	-0.0660364	0.249488
31.275	-0.0169312	0.249488
31.276	-0.0454631	0.249488
31.277	-0.047736	0.249488
31.278	-0.0389946	0.249488
31.279	-0.0789688	0.249488
31.28	0.0706699	0.249488
31.281	0.207496	0.249488
31.282	0.0749889	0.249488
31.283	-0.0480755	0.249488
31.284	-0.11181	0.249488
31.285	-0.111114	0.249488
31.286	-0.0235829	0.249488
31.287	0.0620327	0.249488
31.288	0.0280423	0.249488
31.289	0.00377374	0.249488
31.29	0.0340597	0.249488
31.291	0.0111894	0.249488
31.292	0.0435448	0.249488
31.293	-0.029236	0.249488
31.294	-0.0549414	0.249488
31.295	0.0037371	0.249488
31.296	-0.00444112	0.249488
31.297	-0.0165574	0.249488
31.298	-0.00162136	0.249488
31.299	0.000518202	0.249488
31.3	-0.000500555	0.249488
31.301	0.0264354	0.249488
31.302	0.0602048	0.249488
31.303	0.0180413	0.249488
31.304	-0.0338286	0.249488
31.305	-0.0346956	0.249488
31.306	-0.0467558	0.249488
31.307	-0.0215265	0.249488
31.308	-0.00722604	0.249488
31.309	0.0506153	0.249488
31.31	0.102161	0.249488
31.311	-0.0112023	0.249488
31.312	-0.0844494	0.249488
31.313	-0.0307878	0.249488
31.314	0.0243655	0.249488
31.315	0.0220223	0.249488
31.316	0.00576765	0.249488
31.317	0.0106229	0.249488
31.318	0.00612789	0.249488
31.319	-0.0192522	0.249488
31.32	-0.0214716	0.249488
31.321	0.0186103	0.249488
31.322	0.0247802	0.249488
31.323	-0.0216737	0.249488
31.324	-0.0308269	0.249488
31.325	-0.00704273	0.249488
31.326	0.0199694	0.249488
31.327	0.027022	0.249488
31.328	0.0146543	0.249488
31.329	0.00066936	0.249488
31.33	-0.0121925	0.249488
31.331	0.0349239	0.249488
31.332	-0.013991	0.249488
31.333	-0.0784901	0.249488
31.334	-0.0403636	0.249488
31.335	0.0114346	0.249488
31.336	0.0615301	0.249488
31.337	0.049705	0.249488
31.338	0.0384339	0.249488
31.339	-0.0343003	0.249488
31.34	-0.0459435	0.249488
31.341	-0.0297465	0.249488
31.342	0.00234653	0.249488
31.343	0.0287196	0.249488
31.344	0.00680118	0.249488
31.345	-0.0235831	0.249488
31.346	-0.0101978	0.249488
31.347	0.0267096	0.249488
31.348	0.0550915	0.249488
31.349	-0.00819003	0.249488
31.35	-0.0717871	0.249488
31.351	-0.00191512	0.249488
31.352	0.00444264	0.249488
31.353	-0.00530685	0.249488
31.354	0.0353189	0.249488
31.355	0.0504741	0.249488
31.356	-0.0188423	0.249488
31.357	-0.0647279	0.249488
31.358	-0.0395444	0.249488
31.359	0.0497511	0.249488
31.36	0.0459939	0.249488
31.361	0.0102783	0.249488
31.362	-0.0146507	0.249488
31.363	-0.0291862	0.249488
31.364	-0.0146398	0.249488
31.365	0.0123705	0.249488
31.366	-0.0307275	0.249488
31.367	-0.00918195	0.249488
31.368	0.0551578	0.249488
31.369	0.031008	0.249488
31.37	0.00375353	0.249488
31.371	-0.011835	0.249488
31.372	-0.0345866	0.249858
31.373	-0.0267735	0.249858
31.374	-0.0169269	0.249858
31.375	-0.0114131	0.249858
31.376	0.0322407	0.249858
31.377	0.0731411	0.249488
31.378	0.0450551	0.249858
31.379	-0.0103669	0.249488
31.38	-0.0808355	0.249488
31.381	-0.0887164	0.249488
31.382	-0.0577547	0.249488
31.383	0.00880136	0.249488
31.384	0.0661586	0.249488
31.385	0.166293	0.249488
31.386	0.186478	0.249488
31.387	0.0260098	0.249488
31.388	-0.227934	0.249488
31.389	-0.363647	0.249488
31.39	-0.121659	0.249488
31.391	0.179587	0.249488
31.392	0.242121	0.249488
31.393	0.190283	0.249488
31.394	0.0645086	0.249488
31.395	-0.139104	0.249488
31.396	-0.162136	0.249488
31.397	-0.0761065	0.249488
31.398	0.021899	0.249488
31.399	0.0473418	0.249488
31.4	0.0276459	0.249488
31.401	-0.00894522	0.249488
31.402	-0.0188076	0.249488
31.403	0.0310674	0.249488
31.404	0.0215749	0.249488
31.405	0.002982	0.249488
31.406	-0.00939452	0.249488
31.407	-0.00650803	0.249488
31.408	0.0412869	0.249488
31.409	0.0174946	0.249488
31.41	-0.0654995	0.249488
31.411	-0.0842378	0.249488
31.412	-0.00672627	0.249488
31.413	0.046725	0.249488
31.414	0.0682224	0.249488
31.415	0.0196802	0.249488
31.416	-0.0267253	0.249488
31.417	-0.0078602	0.249858
31.418	-0.00273539	0.249858
31.419	0.00634302	0.249858
31.42	-0.0221664	0.249488
31.421	-0.00409566	0.249488
31.422	0.0063069	0.249858
31.423	-0.00106629	0.249858
31.424	-0.00785847	0.249858
31.425	0.000712154	0.249488
31.426	0.0228634	0.249858
31.427	0.0182402	0.249858
31.428	0.0286123	0.249858
31.429	0.012094	0.249858
31.43	-0.0706544	0.249858
31.431	-0.137362	0.249488
31.432	-0.0124865	0.249488
31.433	0.145279	0.249488
31.434	0.156954	0.249488
31.435	0.117494	0.249488
31.436	-0.164232	0.249488
31.437	-0.248395	0.249488
31.438	0.00158438	0.249488
31.439	0.0268027	0.249858
31.44	0.0414291	0.249858
31.441	0.0987887	0.249858
31.442	0.0950375	0.249488
31.443	0.018386	0.249858
31.444	-0.0388439	0.249488
31.445	-0.0840887	0.249858
31.446	-0.0820385	0.249858
31.447	-0.0382204	0.249858
31.448	0.0129572	0.249858
31.449	0.0668246	0.249858
31.45	0.0517766	0.249858
31.451	0.0393756	0.249858
31.452	0.0131178	0.249858
31.453	-0.00792601	0.249858
31.454	-0.032129	0.249858
31.455	-0.0596462	0.249858
31.456	-0.0805702	0.249858
31.457	-8.04777e-05	0.249858
31.458	0.0587077	0.249858
31.459	0.0909853	0.249858
31.46	0.0543422	0.249858
31.461	-0.000168881	0.249858
31.462	-0.0333264	0.249858
31.463	-0.0794389	0.249858
31.464	-0.0647703	0.249858
31.465	0.00508182	0.249858
31.466	0.0385117	0.249858
31.467	0.0242994	0.249858
31.468	0.0095102	0.249858
31.469	0.029462	0.249858
31.47	0.0216988	0.249858
31.471	0.0156535	0.249858
31.472	0.00327462	0.249858
31.473	-0.0364992	0.249858
31.474	-0.0504339	0.249858
31.475	-0.0865308	0.249858
31.476	-0.0322811	0.249858
31.477	0.102441	0.249858
31.478	0.110575	0.249858
31.479	-0.0103415	0.249858
31.48	-0.0416398	0.249858
31.481	-0.00411156	0.249858
31.482	-0.021175	0.249858
31.483	-0.000990078	0.249858
31.484	0.0236761	0.249858
31.485	-0.018416	0.249858
31.486	-0.0494094	0.249858
31.487	-0.00389001	0.249858
31.488	0.0435513	0.249858
31.489	-0.00686948	0.249858
31.49	-0.0160498	0.249858
31.491	0.0512483	0.249858
31.492	0.0414537	0.249858
31.493	-0.0148431	0.249858
31.494	-0.0342086	0.249858
31.495	-0.0516679	0.249858
31.496	-0.0239464	0.249858
31.497	0.00830582	0.249858
31.498	0.0530874	0.249858
31.499	0.0381159	0.249858
31.5	0.00181829	0.249858
31.501	-0.0140356	0.249858
31.502	-0.026905	0.249858
31.503	-0.0123112	0.249858
31.504	-0.00512797	0.249858
31.505	-0.00418798	0.249858
31.506	-0.0117904	0.249858
31.507	0.000104132	0.249858
31.508	0.0138502	0.249488
31.509	0.0674985	0.249858
31.51	0.0368286	0.249488
31.511	-0.0341246	0.249488
31.512	-0.0277599	0.249488
31.513	-0.0739091	0.249858
31.514	-0.0544305	0.249488
31.515	0.0271808	0.249488
31.516	0.0551881	0.249488
31.517	0.0432261	0.249488
31.518	0.0578735	0.249488
31.519	0.00735005	0.249488
31.52	-0.0723994	0.249488
31.521	-0.0563759	0.249858
31.522	-0.00646452	0.249488
31.523	-0.000298525	0.249488
31.524	0.0413746	0.249488
31.525	0.0470085	0.249488
31.526	-0.00156849	0.249488
31.527	-0.00146333	0.249488
31.528	-0.0376559	0.249488
31.529	-0.034863	0.249488
31.53	-0.0156715	0.249488
31.531	0.0346883	0.249488
31.532	0.0363872	0.249488
31.533	0.0249825	0.249488
31.534	0.00129169	0.249488
31.535	-0.0477668	0.249488
31.536	-0.0327784	0.249488
31.537	0.0361792	0.249488
31.538	0.0770251	0.249488
31.539	-0.0465595	0.249488
31.54	-0.144138	0.249488
31.541	-0.0408122	0.249488
31.542	0.158695	0.249488
31.543	0.142419	0.249488
31.544	-0.0130719	0.249488
31.545	-0.0962288	0.249488
31.546	-0.0881114	0.249488
31.547	-0.0390234	0.249488
31.548	0.028475	0.249488
31.549	0.0349345	0.249488
31.55	0.0170879	0.249488
31.551	0.0387857	0.249488
31.552	0.017355	0.249488
31.553	-0.0264354	0.249488
31.554	-0.0174942	0.249488
31.555	-0.00437209	0.249488
31.556	-0.016306	0.249488
31.557	0.0108424	0.249488
31.558	0.00237878	0.249488
31.559	-0.0316295	0.249488
31.56	0.00269787	0.249488
31.561	0.0396817	0.249488
31.562	0.0245476	0.249488
31.563	-0.0658194	0.249488
31.564	-0.0182242	0.249488
31.565	0.0754832	0.249488
31.566	0.046147	0.249488
31.567	-0.0231713	0.249488
31.568	-0.0122573	0.249488
31.569	-0.0128897	0.249488
31.57	-0.0558459	0.249488
31.571	-0.106092	0.249488
31.572	-0.00713999	0.249488
31.573	0.14442	0.249488
31.574	0.144854	0.249488
31.575	-0.00887582	0.249488
31.576	-0.0962465	0.249488
31.577	-0.0422244	0.249488
31.578	-0.0232527	0.249488
31.579	-0.0376883	0.249488
31.58	0.0226874	0.249488
31.581	0.0607865	0.249488
31.582	-0.0161114	0.249488
31.583	-0.0772437	0.249488
31.584	-0.00516291	0.249488
31.585	0.129256	0.249488
31.586	0.143514	0.249488
31.587	-0.0320799	0.249488
31.588	-0.161875	0.249488
31.589	-0.123834	0.249488
31.59	-0.0300467	0.249488
31.591	0.0501274	0.249488
31.592	0.0601428	0.249488
31.593	0.0643428	0.249488
31.594	0.0738129	0.249488
31.595	0.0550417	0.249488
31.596	-0.0527083	0.249488
31.597	-0.0912113	0.249488
31.598	-0.0484865	0.249488
31.599	-0.0231923	0.249488
31.6	0.000311099	0.249488
31.601	0.0190812	0.249488
31.602	0.0129472	0.249488
31.603	0.0175575	0.249488
31.604	0.0386315	0.249488
31.605	0.049774	0.249488
31.606	0.0207184	0.249488
31.607	0.00816686	0.249488
31.608	-0.0225404	0.249488
31.609	-0.0668627	0.249488
31.61	-0.124629	0.249488
31.611	-0.055178	0.249488
31.612	0.0399244	0.249488
31.613	0.0796789	0.249488
31.614	0.130839	0.249488
31.615	0.0821389	0.249488
31.616	-0.00500409	0.249488
31.617	-0.058333	0.249488
31.618	-0.136169	0.249488
31.619	-0.0566385	0.249488
31.62	0.0420048	0.249488
31.621	-0.00678324	0.249858
31.622	-0.0102279	0.249488
31.623	0.00754214	0.249488
31.624	0.0479146	0.249858
31.625	0.0898566	0.249488
31.626	0.0887093	0.249488
31.627	-0.00776833	0.249858
31.628	-0.137721	0.249858
31.629	-0.109128	0.249488
31.63	-0.0443254	0.249858
31.631	0.0476452	0.249488
31.632	0.078614	0.249488
31.633	0.0459626	0.249858
31.634	0.0297706	0.249488
31.635	0.0144354	0.249858
31.636	-0.0399313	0.249858
31.637	-0.0619764	0.249858
31.638	0.00263839	0.249858
31.639	0.00816361	0.249858
31.64	-0.00252153	0.249858
31.641	0.0191682	0.249488
31.642	0.0353462	0.249488
31.643	-0.000479437	0.249488
31.644	-0.00818658	0.249488
31.645	-0.0437791	0.249488
31.646	-0.0518216	0.249488
31.647	-0.00916915	0.249488
31.648	0.0484001	0.249488
31.649	0.0982228	0.249488
31.65	0.0823718	0.249488
31.651	-0.0606058	0.249488
31.652	-0.0906265	0.249488
31.653	-0.106084	0.249488
31.654	-0.0352985	0.249488
31.655	0.103529	0.249488
31.656	0.0515715	0.249488
31.657	0.0249694	0.249488
31.658	0.0184044	0.249488
31.659	-0.0217431	0.249488
31.66	-0.0348699	0.249488
31.661	-0.0189613	0.249488
31.662	-0.00299165	0.249488
31.663	0.0316315	0.249488
31.664	0.0562866	0.249488
31.665	-0.0239407	0.249488
31.666	-0.121678	0.249488
31.667	-0.109168	0.249488
31.668	0.0787146	0.249488
31.669	0.170579	0.249488
31.67	0.0864279	0.249488
31.671	-0.0213804	0.249488
31.672	-0.0883923	0.249488
31.673	-0.088955	0.249488
31.674	-0.0076353	0.249488
31.675	0.0198699	0.249858
31.676	-0.00665947	0.249488
31.677	-0.00898984	0.249488
31.678	0.025417	0.249858
31.679	0.0491702	0.249488
31.68	0.034853	0.249858
31.681	-0.00534654	0.249858
31.682	-0.0334326	0.249858
31.683	-0.0278618	0.249858
31.684	-0.00192155	0.249858
31.685	0.00730688	0.249858
31.686	-0.00430769	0.249488
31.687	-0.0163384	0.249488
31.688	0.0166532	0.249858
31.689	0.0217186	0.249858
31.69	-0.0305067	0.249488
31.691	-0.0231135	0.249858
31.692	0.0417424	0.249488
31.693	0.0485711	0.249488
31.694	0.020054	0.249488
31.695	-0.0585649	0.249488
31.696	-0.0425969	0.249488
31.697	0.007059	0.249488
31.698	0.0249296	0.249488
31.699	-0.00593609	0.249858
31.7	-0.00294341	0.249858
31.701	0.00804477	0.249488
31.702	-0.00424493	0.249858
31.703	-0.00695911	0.249488
31.704	0.00781882	0.249488
31.705	0.0217581	0.249858
31.706	0.0197043	0.249858
31.707	-0.00133146	0.249858
31.708	-0.0248202	0.249858
31.709	-0.0348817	0.249858
31.71	-0.0531977	0.249488
31.711	0.0482876	0.249858
31.712	0.0388389	0.249858
31.713	-0.0804701	0.249858
31.714	0.0330243	0.249858
31.715	0.112025	0.249858
31.716	0.033658	0.249858
31.717	-0.040622	0.249858
31.718	-0.074939	0.249858
31.719	-0.0747497	0.249858
31.72	-0.0445529	0.249858
31.721	0.0335398	0.249858
31.722	0.0868418	0.249858
31.723	0.0293209	0.249488
31.724	-0.0148214	0.249858
31.725	0.034717	0.249858
31.726	0.0263886	0.249488
31.727	-0.0240716	0.249858
31.728	-0.0379569	0.249488
31.729	-0.04287	0.249858
31.73	-0.0378653	0.249488
31.731	0.0195715	0.249858
31.732	0.037862	0.249858
31.733	-0.00212758	0.249488
31.734	-0.0124136	0.249858
31.735	0.0226267	0.249858
31.736	0.0359196	0.249858
31.737	0.0239355	0.249858
31.738	0.0259123	0.249488
31.739	-0.0127954	0.249858
31.74	-0.0344886	0.249858
31.741	-0.0503155	0.249858
31.742	-0.0820557	0.249858
31.743	-0.0784715	0.249858
31.744	0.0592769	0.249488
31.745	0.162282	0.249858
31.746	0.0726335	0.249858
31.747	0.0111965	0.249858
31.748	0.00697589	0.249858
31.749	-0.101678	0.249858
31.75	-0.115199	0.249488
31.751	-0.0513463	0.249858
31.752	0.0381431	0.249858
31.753	0.101101	0.249858
31.754	0.0576232	0.249858
31.755	0.0086936	0.249858
31.756	-0.0347897	0.249858
31.757	-0.0478421	0.249858
31.758	-0.0205148	0.249858
31.759	-0.0239261	0.249858
31.76	-0.0130527	0.249858
31.761	0.0563868	0.249858
31.762	0.115489	0.249858
31.763	0.0575838	0.249858
31.764	-0.102256	0.249858
31.765	-0.114973	0.249858
31.766	-0.104161	0.249858
31.767	0.0459148	0.249858
31.768	0.121378	0.249858
31.769	0.0359969	0.249858
31.77	0.000484625	0.249488
31.771	0.0171264	0.249858
31.772	0.0195704	0.249488
31.773	-0.0248278	0.249858
31.774	-0.0983221	0.249488
31.775	-0.0579885	0.249488
31.776	0.0393579	0.249488
31.777	0.0605009	0.249488
31.778	0.0472321	0.249488
31.779	0.00944727	0.249488
31.78	-0.0390577	0.249488
31.781	-0.00670884	0.249488
31.782	-0.00463549	0.249488
31.783	-0.0218218	0.249488
31.784	-0.0135037	0.249488
31.785	-0.00775807	0.249488
31.786	0.0214678	0.249488
31.787	0.0564695	0.249488
31.788	0.0264337	0.249488
31.789	-0.0200109	0.249488
31.79	-0.038476	0.249488
31.791	-0.038901	0.249488
31.792	-0.00854196	0.249488
31.793	0.0170119	0.249488
31.794	0.0215461	0.249488
31.795	-0.014195	0.249488
31.796	-0.0183224	0.249488
31.797	0.0306956	0.249488
31.798	0.0499765	0.249488
31.799	0.00673911	0.249488
31.8	-0.00986153	0.249117
31.801	-0.0275528	0.249488
31.802	-0.0311479	0.249488
31.803	-0.0287366	0.249117
31.804	0.00380239	0.249117
31.805	0.0259413	0.249488
31.806	-0.0187198	0.249488
31.807	-0.0186829	0.249488
31.808	0.0308805	0.249488
31.809	0.104261	0.249488
31.81	0.0442814	0.249488
31.811	-0.0517153	0.249488
