Time	EMG	Muscle Force
25.281	-0.00777806	0.248007
25.282	-0.0220285	0.248007
25.283	-0.047829	0.248007
25.284	-0.018845	0.248007
25.285	0.0617188	0.248007
25.286	0.161587	0.248007
25.287	0.0630653	0.248007
25.288	-0.156409	0.248007
25.289	-0.144043	0.248007
25.29	0.0112977	0.248007
25.291	0.062064	0.248007
25.292	0.0256415	0.248007
25.293	-0.0526763	0.248007
25.294	0.0240879	0.248007
25.295	0.0880288	0.248007
25.296	0.0910027	0.248007
25.297	-0.0555521	0.248377
25.298	-0.0887961	0.248007
25.299	-0.0288266	0.248377
25.3	-0.0193991	0.248377
25.301	0.036564	0.248007
25.302	-0.0035273	0.248007
25.303	-0.0416357	0.248007
25.304	0.0423012	0.248007
25.305	0.0270764	0.248377
25.306	-0.0614668	0.248007
25.307	-0.00652296	0.248007
25.308	0.177164	0.248377
25.309	0.193673	0.248007
25.31	-0.101355	0.248007
25.311	-0.27257	0.248007
25.312	-0.232125	0.248007
25.313	-0.0105736	0.248007
25.314	0.156008	0.248007
25.315	0.134049	0.248007
25.316	0.105206	0.248007
25.317	0.0770492	0.248007
25.318	0.12065	0.248007
25.319	-0.0654249	0.248007
25.32	-0.208319	0.248007
25.321	-0.17172	0.248007
25.322	-0.0908091	0.248007
25.323	0.014714	0.248007
25.324	0.172695	0.248007
25.325	0.148988	0.248007
25.326	0.0437625	0.248007
25.327	-0.00255057	0.248007
25.328	-0.0203022	0.248007
25.329	-0.0645894	0.248007
25.33	-0.0655339	0.248007
25.331	-0.03722	0.248007
25.332	0.0015612	0.248007
25.333	-0.0248839	0.248377
25.334	-0.00332375	0.248007
25.335	0.0951651	0.248377
25.336	0.0922293	0.248007
25.337	0.0104849	0.248007
25.338	-0.0607522	0.248007
25.339	-0.0814086	0.248377
25.34	-0.0420952	0.248007
25.341	0.00876586	0.248007
25.342	0.0495327	0.248007
25.343	0.0692914	0.248007
25.344	0.0135373	0.248007
25.345	-0.0396571	0.248007
25.346	-0.0565757	0.248007
25.347	-0.0694306	0.248007
25.348	0.0511907	0.248007
25.349	0.122408	0.248007
25.35	0.0225085	0.248007
25.351	-0.0786788	0.248007
25.352	-0.0845771	0.248007
25.353	-0.038837	0.248007
25.354	0.0294235	0.248007
25.355	0.0762748	0.248007
25.356	0.0141709	0.248007
25.357	0.0346051	0.248377
25.358	0.114503	0.248007
25.359	-0.0193476	0.248377
25.36	-0.181104	0.248007
25.361	-0.153167	0.248377
25.362	-0.0133553	0.248377
25.363	0.0895891	0.248377
25.364	0.153353	0.248377
25.365	0.0873102	0.248007
25.366	-0.0039725	0.248377
25.367	-0.015181	0.248377
25.368	-0.0747359	0.248007
25.369	-0.0822649	0.248007
25.37	-0.000198631	0.248007
25.371	-0.00989918	0.248377
25.372	0.0197161	0.248377
25.373	-0.0392924	0.248377
25.374	-0.02643	0.248377
25.375	0.136853	0.248377
25.376	0.0931991	0.248007
25.377	-0.00976481	0.248377
25.378	-0.062994	0.248377
25.379	-0.0504113	0.248007
25.38	-0.00105497	0.248377
25.381	-0.0547399	0.248007
25.382	-0.0467041	0.248007
25.383	0.0101691	0.248007
25.384	0.0652996	0.248007
25.385	0.0755541	0.248007
25.386	0.0558998	0.248377
25.387	-0.0210905	0.248377
25.388	-0.0947357	0.248007
25.389	-0.0830789	0.248007
25.39	0.0676754	0.248007
25.391	0.148874	0.248007
25.392	-0.0216191	0.248007
25.393	-0.224358	0.248007
25.394	-0.0667972	0.248007
25.395	0.0766631	0.248007
25.396	0.152584	0.248007
25.397	0.0869725	0.248007
25.398	-0.0314112	0.248007
25.399	-0.0347014	0.248007
25.4	0.00728155	0.248007
25.401	-0.0790801	0.248007
25.402	-0.117113	0.248007
25.403	-0.0267524	0.248007
25.404	0.0817426	0.248007
25.405	0.0654353	0.248007
25.406	0.118265	0.248007
25.407	0.0541249	0.248007
25.408	-0.123839	0.248007
25.409	-0.200312	0.248007
25.41	0.0189152	0.248007
25.411	0.17416	0.248007
25.412	0.088283	0.248007
25.413	0.0289677	0.248007
25.414	-0.0982328	0.248007
25.415	-0.147664	0.248007
25.416	-0.111884	0.248007
25.417	-0.0103141	0.248007
25.418	0.202603	0.248007
25.419	0.171864	0.248007
25.42	-0.00942491	0.248007
25.421	-0.0574361	0.248007
25.422	-0.0418808	0.248007
25.423	-0.0353552	0.248007
25.424	-0.0274962	0.248007
25.425	-0.0460846	0.248007
25.426	-0.0711273	0.248007
25.427	-0.0318074	0.248007
25.428	0.0762897	0.248007
25.429	0.112916	0.248007
25.43	0.0857812	0.248007
25.431	0.0474382	0.248007
25.432	0.0256222	0.248007
25.433	-0.0587539	0.248007
25.434	-0.222509	0.248007
25.435	-0.149893	0.248007
25.436	0.0927477	0.248007
25.437	0.107425	0.248007
25.438	0.00285954	0.248007
25.439	0.0556225	0.248007
25.44	0.0824591	0.248007
25.441	0.0600198	0.248007
25.442	-0.0536282	0.248007
25.443	-0.11932	0.248377
25.444	-0.094247	0.248007
25.445	0.0320481	0.248007
25.446	0.114339	0.248007
25.447	0.0411607	0.248007
25.448	-0.0770018	0.248007
25.449	-0.108229	0.248007
25.45	-0.0265597	0.248007
25.451	0.0952644	0.248007
25.452	0.135397	0.248007
25.453	0.0566771	0.248007
25.454	-0.0301688	0.248007
25.455	-0.0887647	0.248007
25.456	-0.0669971	0.248007
25.457	-0.056209	0.248007
25.458	0.00300339	0.248007
25.459	0.0521941	0.248007
25.46	0.0244776	0.248007
25.461	-0.00800917	0.248007
25.462	-0.00929561	0.248007
25.463	0.0400114	0.248007
25.464	0.0870706	0.248007
25.465	0.075322	0.248007
25.466	-0.0306435	0.248007
25.467	-0.160063	0.248007
25.468	-0.17713	0.248007
25.469	-0.0015143	0.248007
25.47	0.0520664	0.248007
25.471	0.078361	0.248007
25.472	0.170039	0.248007
25.473	0.125367	0.248007
25.474	-0.0548765	0.248007
25.475	-0.131052	0.248007
25.476	-0.11926	0.248007
25.477	-0.0378196	0.248007
25.478	-0.0142183	0.248007
25.479	0.0391458	0.248007
25.48	0.133116	0.248007
25.481	-0.0153668	0.248007
25.482	-0.0890192	0.248007
25.483	0.0866421	0.248007
25.484	0.122171	0.248007
25.485	-0.0265137	0.248007
25.486	-0.104827	0.248007
25.487	-0.110768	0.248007
25.488	-0.0699128	0.248377
25.489	0.0450457	0.248007
25.49	0.109786	0.248377
25.491	0.100511	0.248377
25.492	0.0160216	0.248377
25.493	-0.0415144	0.248377
25.494	-0.0835952	0.248377
25.495	-0.0781679	0.248377
25.496	0.0488556	0.248377
25.497	0.0794933	0.248377
25.498	-0.0102488	0.248377
25.499	-0.0224971	0.248377
25.5	-0.001586	0.248377
25.501	-0.0604083	0.248377
25.502	-0.0256318	0.248377
25.503	0.0864807	0.248377
25.504	0.116777	0.248377
25.505	0.0330716	0.248377
25.506	-0.126094	0.248377
25.507	-0.137907	0.248377
25.508	-0.00249402	0.248377
25.509	0.0432249	0.248377
25.51	0.0500433	0.248377
25.511	0.06607	0.248377
25.512	0.024575	0.248377
25.513	-0.00129674	0.248377
25.514	0.00367659	0.248377
25.515	-0.0222276	0.248377
25.516	-0.0959662	0.248377
25.517	-0.0408644	0.248377
25.518	0.0151842	0.248377
25.519	0.0222311	0.248377
25.52	0.0428167	0.248377
25.521	0.0340191	0.248377
25.522	0.0133926	0.248377
25.523	0.0291964	0.248377
25.524	0.0297375	0.248377
25.525	-0.0124384	0.248377
25.526	-0.062505	0.248377
25.527	-0.105833	0.248377
25.528	-0.0691362	0.248377
25.529	-0.00116246	0.248377
25.53	0.091516	0.248377
25.531	0.107238	0.248377
25.532	0.0527786	0.248377
25.533	0.0408429	0.248377
25.534	-0.00759674	0.248377
25.535	-0.075659	0.248377
25.536	-0.0390463	0.248377
25.537	-0.0562951	0.248377
25.538	-0.1057	0.248377
25.539	-0.0392839	0.248377
25.54	-0.0404452	0.248377
25.541	0.17022	0.248377
25.542	0.242279	0.248377
25.543	0.0595333	0.248377
25.544	-0.0677202	0.248377
25.545	-0.119067	0.248377
25.546	-0.0940403	0.248377
25.547	-0.0689322	0.248377
25.548	-0.0350533	0.248377
25.549	-0.0126189	0.248377
25.55	0.0224291	0.248377
25.551	0.10886	0.248377
25.552	0.113997	0.248377
25.553	0.051187	0.248377
25.554	-0.0306946	0.248377
25.555	-0.0924556	0.248377
25.556	-0.0254206	0.248377
25.557	-0.0287904	0.248377
25.558	0.00378208	0.248377
25.559	0.00257377	0.248377
25.56	-0.0655778	0.248377
25.561	-0.0654866	0.248377
25.562	0.0723384	0.248377
25.563	0.133908	0.248377
25.564	0.115079	0.248377
25.565	0.0239482	0.248377
25.566	-0.147652	0.248377
25.567	-0.159282	0.248377
25.568	-0.033194	0.248377
25.569	0.0942191	0.248377
25.57	0.0905258	0.248007
25.571	0.0305571	0.248377
25.572	-0.03857	0.248377
25.573	-0.034702	0.248007
25.574	0.00311699	0.248377
25.575	-0.00891886	0.248377
25.576	-0.00433961	0.248377
25.577	0.0206815	0.248377
25.578	0.0204327	0.248377
25.579	0.00118749	0.248377
25.58	0.0240204	0.248007
25.581	-0.00928992	0.248377
25.582	-0.049995	0.248377
25.583	-0.0658749	0.248377
25.584	-0.0133526	0.248377
25.585	0.0702952	0.248377
25.586	0.115981	0.248377
25.587	0.0186833	0.248377
25.588	-0.089279	0.248377
25.589	-0.0445885	0.248377
25.59	-0.0191347	0.248377
25.591	-0.0133879	0.248377
25.592	0.00717084	0.248377
25.593	0.0294906	0.248377
25.594	0.0193845	0.248377
25.595	0.0294062	0.248377
25.596	0.0556591	0.248377
25.597	0.0394607	0.248377
25.598	-0.058366	0.248377
25.599	-0.193098	0.248377
25.6	-0.132737	0.248377
25.601	0.0362982	0.248377
25.602	0.227742	0.248377
25.603	0.303838	0.248377
25.604	0.0369648	0.248377
25.605	-0.343689	0.248377
25.606	-0.213952	0.248377
25.607	0.0186918	0.248377
25.608	0.109532	0.248377
25.609	0.0912373	0.248377
25.61	0.00456986	0.248377
25.611	-0.032172	0.248377
25.612	0.0249135	0.248377
25.613	0.103428	0.248377
25.614	0.0643018	0.248377
25.615	-0.0737703	0.248377
25.616	-0.165059	0.248377
25.617	-0.147752	0.248377
25.618	0.0188461	0.248377
25.619	0.180068	0.248377
25.62	0.0898912	0.248377
25.621	-0.0595173	0.248377
25.622	-0.0120241	0.248377
25.623	0.125843	0.248377
25.624	0.0876792	0.248377
25.625	-0.177174	0.248377
25.626	-0.24093	0.248377
25.627	-0.000345089	0.248377
25.628	0.0787004	0.248377
25.629	0.0671598	0.248377
25.63	0.120007	0.248377
25.631	0.0802709	0.248377
25.632	0.0161639	0.248377
25.633	-0.082726	0.248377
25.634	-0.117266	0.248377
25.635	-0.0589614	0.248377
25.636	-0.00783133	0.248377
25.637	0.0152388	0.248377
25.638	0.0103734	0.248377
25.639	0.0356596	0.248377
25.64	0.109535	0.248377
25.641	0.0848948	0.248377
25.642	0.017314	0.248377
25.643	-0.0579751	0.248007
25.644	-0.143787	0.248377
25.645	-0.159287	0.248377
25.646	-0.00361813	0.248007
25.647	0.0430604	0.248377
25.648	0.111599	0.248007
25.649	0.138849	0.248377
25.65	0.121772	0.248007
25.651	0.00368302	0.248377
25.652	-0.173864	0.248007
25.653	-0.144909	0.248007
25.654	-0.0259904	0.248007
25.655	-0.0139344	0.248377
25.656	0.020502	0.248377
25.657	0.0779524	0.248007
25.658	0.106604	0.248377
25.659	0.0736868	0.248007
25.66	-0.00838672	0.248377
25.661	-0.109906	0.248007
25.662	-0.0899404	0.248007
25.663	0.0345747	0.248007
25.664	0.0263937	0.248377
25.665	-0.0141568	0.248007
25.666	-0.0201916	0.248377
25.667	-0.0151034	0.248377
25.668	-0.00713664	0.248007
25.669	0.0511773	0.248007
25.67	0.0641105	0.248007
25.671	0.0204147	0.248007
25.672	0.0368332	0.248007
25.673	-0.0695261	0.248007
25.674	-0.0788054	0.248377
25.675	0.0269374	0.248007
25.676	-0.00169783	0.248007
25.677	-0.0533294	0.248377
25.678	-0.0521447	0.248007
25.679	-0.0133547	0.248007
25.68	0.0196711	0.248007
25.681	0.022351	0.248007
25.682	0.230709	0.248007
25.683	0.330094	0.248007
25.684	0.00637746	0.248007
25.685	-0.43505	0.248007
25.686	-0.549718	0.248007
25.687	-0.195398	0.248007
25.688	0.307293	0.248007
25.689	0.537938	0.248007
25.69	0.251749	0.248007
25.691	0.0282463	0.248007
25.692	-0.194101	0.248007
25.693	-0.30161	0.248007
25.694	-0.150665	0.248007
25.695	0.0160726	0.248007
25.696	0.0759638	0.248007
25.697	0.0706726	0.248007
25.698	0.0669165	0.248007
25.699	0.0766214	0.248007
25.7	0.0630401	0.248007
25.701	-0.0035726	0.248007
25.702	-0.115095	0.248007
25.703	-0.149124	0.248007
25.704	-0.0132625	0.248007
25.705	-0.00960751	0.248007
25.706	0.0884943	0.248007
25.707	0.162724	0.248007
25.708	0.0696726	0.248007
25.709	-0.0321023	0.248007
25.71	-0.139237	0.248007
25.711	-0.143139	0.248007
25.712	-0.0122991	0.248007
25.713	0.123867	0.248007
25.714	0.0807026	0.248007
25.715	0.013734	0.248007
25.716	-0.0476337	0.248007
25.717	-0.0481827	0.248007
25.718	0.0014575	0.248007
25.719	0.0478558	0.248007
25.72	0.0288535	0.248007
25.721	-0.0323098	0.248007
25.722	-0.0359577	0.248007
25.723	-0.0116184	0.248007
25.724	0.0289032	0.248007
25.725	0.0482339	0.248007
25.726	-0.00217587	0.248007
25.727	-0.0780042	0.248007
25.728	-0.0697651	0.248007
25.729	0.00142363	0.248007
25.73	0.0921724	0.248007
25.731	0.100736	0.248007
25.732	0.0808362	0.248007
25.733	0.0183842	0.248007
25.734	-0.210633	0.248007
25.735	-0.234268	0.248007
25.736	0.07307	0.248007
25.737	0.181693	0.248007
25.738	0.0686065	0.248007
25.739	-0.0121619	0.248007
25.74	-0.0146099	0.248007
25.741	-0.0138282	0.248007
25.742	0.0434024	0.248007
25.743	-0.011687	0.248007
25.744	-0.129711	0.248007
25.745	-0.111055	0.248007
25.746	0.0479074	0.248007
25.747	0.11186	0.248007
25.748	0.0763057	0.248007
25.749	0.0493514	0.248007
25.75	0.0183037	0.248007
25.751	-0.0019684	0.248007
25.752	-0.151102	0.248007
25.753	-0.187053	0.248007
25.754	-0.0574001	0.248007
25.755	0.195914	0.248007
25.756	0.221175	0.248007
25.757	0.0562753	0.248377
25.758	-0.0932409	0.248007
25.759	-0.150632	0.248377
25.76	-0.106664	0.248377
25.761	0.0275433	0.248377
25.762	0.130231	0.248377
25.763	0.111099	0.248007
25.764	-0.0327668	0.248377
25.765	-0.084364	0.248377
25.766	-0.0135306	0.248377
25.767	0.0115124	0.248377
25.768	-0.0796791	0.248377
25.769	-0.0905049	0.248377
25.77	0.0867798	0.248377
25.771	0.189132	0.248377
25.772	0.0882865	0.248377
25.773	-0.0947468	0.248377
25.774	-0.0836546	0.248377
25.775	-0.0218703	0.248377
25.776	0.0208194	0.248377
25.777	-0.00395129	0.248377
25.778	-0.213238	0.248377
25.779	-0.0602513	0.248377
25.78	0.186619	0.248377
25.781	0.205773	0.248377
25.782	0.0875772	0.248377
25.783	-0.0101142	0.248377
25.784	-0.107698	0.248377
25.785	-0.129019	0.248377
25.786	-0.0698667	0.248377
25.787	-0.0390582	0.248377
25.788	-0.00396258	0.248377
25.789	0.0131818	0.248007
25.79	0.0547592	0.248007
25.791	0.127244	0.248377
25.792	0.177101	0.248007
25.793	0.0409445	0.248007
25.794	-0.143528	0.248007
25.795	-0.236314	0.248007
25.796	-0.130947	0.248007
25.797	0.083712	0.248007
25.798	0.115008	0.248007
25.799	0.0204541	0.248007
25.8	0.00420057	0.248007
25.801	0.0994398	0.248007
25.802	0.1351	0.248007
25.803	-0.0848041	0.248007
25.804	-0.160419	0.248007
25.805	-0.107453	0.248007
25.806	-0.0540763	0.248007
25.807	0.0974779	0.248007
25.808	0.16582	0.248007
25.809	0.111082	0.248007
25.81	-0.0495008	0.248007
25.811	-0.240599	0.248007
25.812	-0.113568	0.248007
25.813	0.125402	0.248007
25.814	0.175748	0.248007
25.815	0.0354429	0.248007
25.816	-0.0469281	0.248007
25.817	-0.0260498	0.248007
25.818	-0.0830292	0.248007
25.819	-0.0466216	0.248007
25.82	0.000843344	0.248007
25.821	0.0823088	0.248007
25.822	0.0536053	0.248007
25.823	-0.0457892	0.248007
25.824	-0.0611211	0.248007
25.825	0.0617561	0.248007
25.826	0.0583931	0.248007
25.827	-0.0193659	0.248007
25.828	-0.0437184	0.248007
25.829	-0.0188329	0.248007
25.83	-0.0106724	0.248007
25.831	-0.0130565	0.248007
25.832	-0.0208311	0.248007
25.833	0.0660408	0.248007
25.834	0.0709244	0.248007
25.835	-0.0279463	0.248007
25.836	-0.0553972	0.248007
25.837	-0.0145709	0.248007
25.838	0.0321935	0.248007
25.839	0.00840183	0.248007
25.84	-0.0386039	0.248007
25.841	-0.0119471	0.248007
25.842	-0.0936168	0.248007
25.843	-0.023611	0.248007
25.844	0.198937	0.248007
25.845	0.250262	0.248007
25.846	0.0198985	0.248007
25.847	-0.292871	0.248007
25.848	-0.339391	0.248007
25.849	-0.0512048	0.248007
25.85	0.210279	0.248007
25.851	0.226661	0.248007
25.852	0.154569	0.248007
25.853	-0.0181211	0.248007
25.854	-0.0999127	0.248007
25.855	-0.125176	0.248007
25.856	-0.103301	0.248007
25.857	0.0144845	0.248007
25.858	0.0390457	0.248007
25.859	0.0312025	0.248007
25.86	0.00830655	0.248007
25.861	0.0587142	0.248007
25.862	0.0316298	0.248007
25.863	-0.0258022	0.248007
25.864	-0.0251358	0.248007
25.865	0.0163687	0.248007
25.866	0.0631769	0.248007
25.867	-0.106016	0.248007
25.868	-0.131614	0.248007
25.869	0.00158512	0.248007
25.87	0.0842838	0.248007
25.871	0.10843	0.248007
25.872	0.0698887	0.248007
25.873	0.0229416	0.248007
25.874	-0.0575657	0.248007
25.875	-0.0604229	0.248007
25.876	-0.156987	0.248007
25.877	-0.175202	0.248007
25.878	0.117968	0.248007
25.879	0.31365	0.248007
25.88	0.0835642	0.248007
25.881	-0.0389905	0.248007
25.882	-0.0527283	0.248007
25.883	-0.115111	0.248007
25.884	-0.122403	0.248007
25.885	-0.148381	0.248007
25.886	-0.0391154	0.248007
25.887	0.207916	0.248007
25.888	0.300341	0.248007
25.889	0.2139	0.248007
25.89	-0.0125754	0.248007
25.891	-0.362809	0.248007
25.892	-0.429293	0.248377
25.893	-0.0565119	0.248007
25.894	0.2162	0.248007
25.895	0.265777	0.248007
25.896	0.190973	0.248007
25.897	-0.00882614	0.248007
25.898	-0.0598059	0.248007
25.899	-0.0946168	0.248007
25.9	-0.126537	0.248007
25.901	-0.076481	0.248007
25.902	0.0216617	0.248007
25.903	0.0805483	0.248007
25.904	0.0790452	0.248007
25.905	-0.0178041	0.248007
25.906	-0.0592358	0.248007
25.907	0.0345822	0.248007
25.908	0.0853862	0.248007
25.909	0.0484712	0.248007
25.91	0.00597654	0.248007
25.911	-0.106432	0.248007
25.912	-0.21518	0.248007
25.913	-0.0442283	0.248007
25.914	0.11736	0.248007
25.915	0.18034	0.248007
25.916	0.137477	0.248007
25.917	-0.0261655	0.248007
25.918	-0.140697	0.248007
25.919	-0.0896888	0.248007
25.92	-0.0127036	0.248007
25.921	0.024498	0.248007
25.922	-0.0114827	0.248007
25.923	-0.0232616	0.248007
25.924	0.0479479	0.248007
25.925	0.0308634	0.248007
25.926	3.23792e-05	0.248007
25.927	0.0410518	0.248007
25.928	0.0206744	0.248007
25.929	-0.0227279	0.248007
25.93	0.0130432	0.248007
25.931	-0.0604839	0.248007
25.932	-0.0844199	0.248007
25.933	-0.0011934	0.248007
25.934	-0.00790854	0.248007
25.935	0.0031969	0.248007
25.936	0.100988	0.248007
25.937	0.0445363	0.248007
25.938	-0.0279018	0.248007
25.939	-0.0204522	0.248007
25.94	0.0469899	0.248007
25.941	0.0585496	0.248007
25.942	-0.0699354	0.248007
25.943	-0.120213	0.248007
25.944	-0.0155722	0.248007
25.945	0.0266762	0.248007
25.946	0.0198961	0.248007
25.947	0.0188782	0.248007
25.948	0.046761	0.248007
25.949	0.0607467	0.248007
25.95	0.016104	0.248007
25.951	-0.0459668	0.248007
25.952	-0.0772193	0.248007
25.953	-0.0412216	0.248007
25.954	0.0418333	0.248007
25.955	0.120368	0.248007
25.956	-0.0240323	0.248007
25.957	-0.129926	0.248007
25.958	-0.104222	0.248007
25.959	0.0601522	0.248007
25.96	0.139589	0.248007
25.961	0.139557	0.248007
25.962	-0.0164445	0.248007
25.963	-0.127267	0.248007
25.964	-0.066686	0.248007
25.965	-0.0442704	0.248007
25.966	-0.0385265	0.248007
25.967	0.0159732	0.248007
25.968	0.0515925	0.248007
25.969	0.0815696	0.248007
25.97	0.10837	0.248007
25.971	0.0528634	0.248007
25.972	-0.084524	0.248007
25.973	-0.1206	0.248007
25.974	-0.138971	0.248007
25.975	-0.069671	0.248007
25.976	0.065943	0.248007
25.977	0.170018	0.248007
25.978	0.0916267	0.248007
25.979	0.0315824	0.248007
25.98	-0.0331205	0.248007
25.981	-0.0597681	0.248007
25.982	-0.0486319	0.248007
25.983	-0.0492672	0.248007
25.984	-0.028534	0.248007
25.985	0.00888519	0.248007
25.986	0.0405303	0.248377
25.987	0.0747638	0.248007
25.988	0.0318254	0.248007
25.989	-0.0546976	0.248007
25.99	-0.0461383	0.248007
25.991	0.0191214	0.248377
25.992	0.0199904	0.248377
25.993	0.00448984	0.248007
25.994	0.00716105	0.248007
25.995	-0.000778365	0.248007
25.996	-0.029464	0.248007
25.997	-0.0206526	0.248007
25.998	0.0268322	0.248007
25.999	0.00106815	0.248007
26	-0.0021304	0.248007
26.001	0.0140403	0.248007
26.002	-0.00484757	0.248007
26.003	-0.0515315	0.248007
26.004	-0.00681662	0.248007
26.005	0.0107874	0.248007
26.006	0.052565	0.248377
26.007	0.0859332	0.248007
26.008	0.0934026	0.248007
26.009	-0.00143314	0.248377
26.01	-0.243498	0.248007
26.011	-0.337211	0.248007
26.012	0.00903253	0.248007
26.013	0.392239	0.248007
26.014	0.29237	0.248007
26.015	-0.0383291	0.248007
26.016	-0.209781	0.248377
26.017	-0.111426	0.248007
26.018	-0.0290547	0.248007
26.019	0.0245738	0.248377
26.02	0.0718127	0.248377
26.021	0.0407515	0.248377
26.022	-0.0528851	0.248377
26.023	-0.116613	0.248377
26.024	-0.0382524	0.248377
26.025	0.0935497	0.248377
26.026	0.16156	0.248377
26.027	0.128061	0.248377
26.028	-0.0224269	0.248377
26.029	-0.182464	0.248377
26.03	-0.13204	0.248377
26.031	0.00534089	0.248377
26.032	-0.0602692	0.248377
26.033	-0.0206291	0.248377
26.034	0.111891	0.248007
26.035	0.127165	0.248377
26.036	0.202898	0.248377
26.037	0.0532314	0.248007
26.038	-0.175175	0.248377
26.039	-0.254817	0.248007
26.04	-0.156082	0.248377
26.041	0.00951985	0.248377
26.042	0.168586	0.248007
26.043	0.186206	0.248007
26.044	0.0897794	0.248007
26.045	0.0324647	0.248007
26.046	-0.0882801	0.248007
26.047	-0.193613	0.248007
26.048	-0.0565134	0.248007
26.049	0.0400313	0.248007
26.05	0.0671581	0.248007
26.051	0.0237666	0.248007
26.052	-0.0244439	0.248007
26.053	0.0137544	0.248377
26.054	0.0637599	0.248007
26.055	0.0327215	0.248377
26.056	-0.0502026	0.248377
26.057	-0.0496328	0.248377
26.058	0.0079225	0.248377
26.059	-0.0117623	0.248377
26.06	-0.00761512	0.248377
26.061	-0.011633	0.248377
26.062	-0.0211601	0.248377
26.063	0.00931121	0.248377
26.064	0.053738	0.248377
26.065	0.0647867	0.248377
26.066	0.0296888	0.248377
26.067	-0.0521597	0.248377
26.068	-0.117109	0.248377
26.069	-0.0264978	0.248377
26.07	0.0748681	0.248377
26.071	0.0957845	0.248377
26.072	-0.034493	0.248377
26.073	-0.105999	0.248377
26.074	0.00575834	0.248377
26.075	0.026562	0.248377
26.076	0.0417185	0.248377
26.077	0.0610729	0.248377
26.078	-0.0133651	0.248377
26.079	-0.0729887	0.248377
26.08	-0.0347119	0.248377
26.081	0.00568083	0.248377
26.082	0.0153666	0.248377
26.083	0.0745443	0.248377
26.084	0.0730093	0.248377
26.085	-0.00989329	0.248377
26.086	-0.152477	0.248377
26.087	-0.174296	0.248377
26.088	0.0538072	0.248377
26.089	0.17237	0.248377
26.09	0.116206	0.248377
26.091	0.0525958	0.248377
26.092	-0.0557914	0.248377
26.093	-0.102564	0.248377
26.094	-0.0723291	0.248377
26.095	-0.118425	0.248377
26.096	-0.129848	0.248377
26.097	0.133452	0.248377
26.098	0.388213	0.248377
26.099	0.215891	0.248377
26.1	-0.147618	0.248377
26.101	-0.400334	0.248377
26.102	-0.262242	0.248377
26.103	0.0411615	0.248377
26.104	0.214072	0.248377
26.105	0.238915	0.248377
26.106	0.0888036	0.248377
26.107	-0.0134657	0.248377
26.108	-0.0976382	0.248377
26.109	-0.115458	0.248377
26.11	-0.0607687	0.248377
26.111	-0.0290256	0.248377
26.112	-0.0169969	0.248377
26.113	0.0227033	0.248377
26.114	0.087907	0.248377
26.115	0.113983	0.248377
26.116	0.0731316	0.248377
26.117	-0.0717112	0.248377
26.118	-0.111038	0.248377
26.119	-0.0393876	0.248377
26.12	-0.0375098	0.248377
26.121	0.0194245	0.248377
26.122	0.0824333	0.248377
26.123	0.0223437	0.248377
26.124	-0.0549929	0.248377
26.125	-0.00898156	0.248377
26.126	0.0807895	0.248377
26.127	0.0455776	0.248377
26.128	-0.0359557	0.248377
26.129	-0.0769485	0.248377
26.13	-0.0550866	0.248377
26.131	-0.00567054	0.248377
26.132	0.0166298	0.248377
26.133	0.0670463	0.248377
26.134	-0.0087776	0.248377
26.135	0.000756229	0.248377
26.136	0.060821	0.248377
26.137	0.0405381	0.248007
26.138	-0.0300909	0.248007
26.139	-0.107669	0.248377
26.14	-0.0177498	0.248377
26.141	-0.00326998	0.248377
26.142	-0.0663299	0.248377
26.143	0.0323851	0.248377
26.144	0.110484	0.248377
26.145	0.0716981	0.248377
26.146	0.0359209	0.248377
26.147	-0.0535595	0.248377
26.148	-0.063228	0.248377
26.149	-0.0397794	0.248377
26.15	-0.0122101	0.248377
26.151	-0.0122454	0.248377
26.152	-0.030314	0.248377
26.153	0.00742536	0.248377
26.154	0.0840054	0.248377
26.155	0.0793248	0.248377
26.156	-0.0175029	0.248377
26.157	-0.0141463	0.248377
26.158	-0.0195529	0.248377
26.159	-0.013437	0.248377
26.16	0.0117359	0.248377
26.161	-0.0280316	0.248377
26.162	-0.0915885	0.248377
26.163	-0.126349	0.248377
26.164	0.0416918	0.248377
26.165	0.190535	0.248377
26.166	0.169534	0.248377
26.167	0.104299	0.248377
26.168	-0.0560557	0.248377
26.169	-0.303293	0.248377
26.17	-0.179128	0.248377
26.171	0.0613605	0.248377
26.172	0.10466	0.248377
26.173	-0.016352	0.248377
26.174	-0.00741271	0.248377
26.175	0.192175	0.248377
26.176	0.215438	0.248377
26.177	0.0270796	0.248377
26.178	-0.267058	0.248377
26.179	-0.288375	0.248377
26.18	-0.144666	0.248377
26.181	0.120282	0.248377
26.182	0.199958	0.248377
26.183	0.231405	0.248377
26.184	0.113768	0.248377
26.185	-0.0965821	0.248377
26.186	-0.261216	0.248377
26.187	-0.134482	0.248377
26.188	0.0745669	0.248377
26.189	0.0771341	0.248377
26.19	0.045741	0.248377
26.191	-0.0040983	0.248377
26.192	-0.0140236	0.248377
26.193	0.0334553	0.248377
26.194	0.0379037	0.248377
26.195	-0.00802323	0.248377
26.196	-0.0377587	0.248377
26.197	-0.0120584	0.248377
26.198	0.0172877	0.248377
26.199	-0.0538189	0.248377
26.2	-0.0903595	0.248377
26.201	-0.0322912	0.248377
26.202	0.107885	0.248377
